id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,clock_rate,seq_length,model,saved_at
16_100_tips,187.0,1.0,8.461808260679998,1.2458093591637542,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
0_20_tips,2.0,0.0588235294117647,2.9556919,0.9376006623503604,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
0_10_tips,0.0,0.0,3.51767091,1.866899896150662,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
8_100_tips,182.0,1.0,0.7793636504999999,0.1078494115378412,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
4_50_tips,16.0,0.1702127659574468,7.076484871999999,2.247238440839435,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
8_50_tips,2.0,0.0212765957446808,2.7467395170000004,0.6879245915621961,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
10_200_tips,52.0,0.1319796954314721,9.421144825999995,1.1500411281772829,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
2_200_tips,369.0,1.0,2.055127897679999,0.2001135929256438,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
10_20_tips,33.0,1.0,5.43535428,1.6734428380651158,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
3_200_tips,393.0,1.0,24.54170129100001,2.118126404843917,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
1_50_tips,24.0,0.2553191489361702,0.775436079,0.1627038558582596,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
6_100_tips,40.0,0.2061855670103092,2.0894028965,0.4018933970624009,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
2_20_tips,0.0,0.0,2.95195784,1.241161092059884,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
15_20_tips,6.0,0.1764705882352941,1.0802093300000002,0.435381741516248,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
17_100_tips,22.0,0.1134020618556701,3.3415394290000004,0.5365971319762073,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
6_50_tips,18.0,0.1914893617021276,5.6035076,1.6349756388848735,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
17_200_tips,391.0,1.0,26.750597857500004,3.285225191554307,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
13_20_tips,33.0,1.0,0.2031457728999999,0.0693897658623977,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
18_50_tips,91.0,1.0,0.991855367,0.1577821276718724,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
15_200_tips,393.0,1.0,28.519628778600005,2.492955050873451,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
11_100_tips,193.0,1.0,17.411402761,2.65466910207844,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
9_100_tips,192.0,1.0,5.775263518000003,0.6421677712700863,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
6_10_tips,0.0,0.0,1.62730959,0.8063692786161644,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
10_50_tips,10.0,0.1063829787234042,6.66974298,1.4343559143483124,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
1_20_tips,2.0,0.0588235294117647,2.00362738,0.625124015358399,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
7_200_tips,388.0,1.0,5.467314088200004,0.4706102757345768,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
18_20_tips,2.0,0.0588235294117647,3.7062698999999992,1.4402692095173233,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
4_100_tips,26.0,0.134020618556701,5.267712227999999,0.947033757546548,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
16_50_tips,12.0,0.1276595744680851,1.023503637,0.2095681103720591,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
6_200_tips,382.0,1.0,1.875450466,0.1735373535733927,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
5_50_tips,16.0,0.1702127659574468,5.06208784,1.7524529500012822,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
5_200_tips,342.0,1.0,0.6649728715640005,0.0887294796553478,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
15_10_tips,4.0,0.2857142857142857,0.039837326,0.0169228416367049,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
1_200_tips,393.0,1.0,23.465060744500004,2.604783969123772,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
0_100_tips,193.0,1.0,9.14319676999999,1.347352508856781,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
12_100_tips,193.0,1.0,5.4924277472000025,0.6791875944512581,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
3_100_tips,6.0,0.0309278350515463,9.311471969999998,1.3349749365062806,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
4_200_tips,391.0,1.0,29.045416450999976,3.3083182293743505,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
12_10_tips,2.0,0.1428571428571428,0.5498296199999998,0.4597558121997986,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
0_50_tips,92.0,1.0,15.442745676,2.650153562896188,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
2_100_tips,191.0,1.0,6.006891256000002,0.7577869365120019,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
17_10_tips,4.0,0.2857142857142857,3.87070073,2.004554793598728,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
1_100_tips,192.0,1.0,11.282448082999998,1.421072391286867,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
5_100_tips,18.0,0.0927835051546391,4.695655577,1.163820901114402,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
10_10_tips,0.0,0.0,4.403984050000001,2.37012001861406,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
9_20_tips,2.0,0.0588235294117647,2.63952946,0.9136933661535795,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
8_200_tips,381.0,1.0,11.734143163900004,1.1126893145859755,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
12_20_tips,4.0,0.1176470588235294,0.8595606,0.2885274130838728,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
11_20_tips,6.0,0.1764705882352941,0.5205164000000001,0.2107219123634189,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
7_10_tips,12.0,1.0,0.068378636,0.0280926339245827,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
15_50_tips,14.0,0.1489361702127659,6.3284176400000005,1.5801936482919097,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
17_20_tips,2.0,0.0588235294117647,2.282688,0.8688193239905684,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
3_10_tips,4.0,0.2857142857142857,0.10751295,0.0545815536573877,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
12_50_tips,92.0,1.0,2.0148604235000005,0.4297159970097552,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
4_20_tips,2.0,0.0588235294117647,5.14769332,1.685203049563366,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
16_200_tips,393.0,1.0,31.286197912599988,4.099653443378153,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
11_10_tips,0.0,0.0,0.7780259699999998,0.3422770152906593,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
3_20_tips,2.0,0.0588235294117647,3.3487929,1.1785462459089102,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
16_20_tips,4.0,0.1176470588235294,2.4880552,1.0904966479704978,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
13_200_tips,307.0,1.0,0.2479562420444,0.0322518073291381,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
13_100_tips,161.0,1.0,0.28384628255,0.0488701656759538,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
1_10_tips,2.0,0.1428571428571428,3.773700060000001,3.4616006709940628,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
14_100_tips,22.0,0.1134020618556701,2.759950328000001,0.4918325608718117,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
14_50_tips,93.0,1.0,19.63234999399999,3.282197535533628,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
14_10_tips,0.0,0.0,1.26649018,0.6802075109128012,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
18_10_tips,0.0,0.0,1.31273105,0.5759125879021442,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
16_10_tips,0.0,0.0,3.45837347,1.7091071834717972,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
12_200_tips,393.0,1.0,75.82564232399999,7.957401178468977,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
17_50_tips,14.0,0.1489361702127659,1.1509894081,0.3361242129085035,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
2_50_tips,10.0,0.1063829787234042,6.5283301000000025,1.9602141924294345,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
14_20_tips,12.0,0.3529411764705882,0.073373089,0.0293305141319514,20,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
19_100_tips,170.0,1.0,0.3030371029999997,0.0383139621961816,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
5_10_tips,6.0,0.4285714285714285,0.057250503,0.025919981224873,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
14_200_tips,378.0,1.0,27.94725836859997,3.678633692845991,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
13_50_tips,8.0,0.0851063829787234,2.91948657,0.6614293463723941,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
4_10_tips,2.0,0.1428571428571428,1.19851176,0.5713938784541088,10,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
7_100_tips,40.0,0.2061855670103092,4.0565015183999975,0.6961501779647806,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
9_50_tips,18.0,0.1914893617021276,7.591606956,2.314234464790017,50,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
15_100_tips,192.0,1.0,5.285875172,0.6330192628217088,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
18_100_tips,190.0,1.0,9.3332208816,1.0810012171805543,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
0_200_tips,375.0,1.0,6.586529719569999,0.6929284891764351,200,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
10_100_tips,193.0,1.0,12.819762437,1.536123578179288,100,,FastME,4.021851539611816,,1.0,300,Cherry,2026-09-18T10:03:58.900512
19_200_tips,122.0,0.3096446700507614,4.127616396600006,0.6240179750753396,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_200_tips,40.0,0.1015228426395939,13.166175831899986,1.7293158165347455,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_20_tips,4.0,0.1176470588235294,1.3826425163,0.4436468420083578,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_50_tips,8.0,0.0851063829787234,10.169180138699998,2.406878274492317,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_20_tips,6.0,0.1764705882352941,0.3205562546,0.0986403385379628,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_10_tips,2.0,0.1428571428571428,2.4175062897999995,1.1143412481518886,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_200_tips,54.0,0.1370558375634517,15.718977387199988,2.5783639960743745,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_10_tips,2.0,0.1428571428571428,0.5106602666,0.2617651772686268,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_200_tips,72.0,0.182741116751269,7.202719977900003,0.9772616982094328,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_20_tips,0.0,0.0,2.9020729512,0.9563056363702432,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_20_tips,0.0,0.0,5.814342237699998,3.648157600775756,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_50_tips,8.0,0.0851063829787234,11.3498199275,2.4344968938965565,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_10_tips,0.0,0.0,0.6578661648999999,0.4190609999242258,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_20_tips,0.0,0.0,5.345715048500001,1.7210432884943612,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_50_tips,72.0,0.7659574468085106,0.090207115522,0.0262214897684359,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_50_tips,8.0,0.0851063829787234,4.8762345181,1.2157184107912822,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_10_tips,2.0,0.1428571428571428,8.6269491375,3.93350089524804,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_10_tips,0.0,0.0,0.0978234052,0.048416334741994,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_100_tips,22.0,0.1134020618556701,16.2383309807,3.213440606229913,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_20_tips,2.0,0.0588235294117647,1.6233880749000005,0.5693856670143805,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_10_tips,4.0,0.2857142857142857,5.7188574142,2.750327339440327,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_100_tips,18.0,0.0927835051546391,11.5182103196,2.2971423226698064,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_50_tips,12.0,0.1276595744680851,6.270983570700001,1.3876237032391885,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_50_tips,48.0,0.5106382978723404,0.2285368537,0.0462120926335651,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_200_tips,38.0,0.0964467005076142,61.38418703930001,10.191081897969037,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_200_tips,74.0,0.1878172588832487,9.41669660969998,1.7193135033784228,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_20_tips,18.0,0.5294117647058824,0.04589514763,0.020708340980361,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_200_tips,150.0,0.3807106598984771,1.2870421431399943,0.1888208920886899,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_100_tips,30.0,0.1546391752577319,3.833000744800004,0.7185837282665435,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_50_tips,34.0,0.3617021276595745,0.2771568889999996,0.0614952028053625,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_20_tips,8.0,0.2352941176470588,4.646317270300001,1.881005584015002,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_20_tips,4.0,0.1176470588235294,3.3987032878,1.4038246244974917,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_100_tips,36.0,0.1855670103092783,1.5531297221999991,0.3051974229522058,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_50_tips,4.0,0.0425531914893617,2.1822900495,0.565921231335645,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_200_tips,42.0,0.1065989847715736,18.05246959040001,2.519020918719384,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_20_tips,2.0,0.0588235294117647,0.9990995926,0.3284846353548108,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_50_tips,8.0,0.0851063829787234,1.1456492033999996,0.2843174306275262,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_100_tips,32.0,0.1649484536082474,9.221697830699998,2.176241315694021,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_200_tips,80.0,0.2030456852791878,5.123349656580005,0.7186936158575735,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_100_tips,20.0,0.1030927835051546,4.9188918952,0.913229560992192,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_10_tips,0.0,0.0,0.6972117334000001,0.3053684876931193,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_50_tips,6.0,0.0638297872340425,9.1349046479,2.9331923927797505,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_20_tips,8.0,0.2352941176470588,10.6531437204,2.900110636200255,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
6_200_tips,42.0,0.1065989847715736,9.492140401999988,1.1902515808806202,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_50_tips,10.0,0.1063829787234042,0.8342207290000001,0.1750815163925168,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_200_tips,58.0,0.1472081218274111,14.09436523549999,2.294623685083759,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_20_tips,4.0,0.1176470588235294,7.897120494,2.998909306944609,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_100_tips,20.0,0.1030927835051546,3.8482689055,0.6977490922555104,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_50_tips,2.0,0.0212765957446808,7.822585398999998,1.6955723550420327,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_200_tips,84.0,0.2131979695431472,5.921288998780003,1.0797124813133914,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_10_tips,0.0,0.0,2.5280387991999995,1.2915130872182614,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_200_tips,24.0,0.0609137055837563,13.479534136899993,1.5970126846175114,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_100_tips,38.0,0.1958762886597938,2.3790171577000008,0.532845237575585,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_100_tips,22.0,0.1134020618556701,3.1720469304000014,0.535117498498325,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_100_tips,20.0,0.1030927835051546,9.735114409299996,1.850100683544176,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
0_50_tips,2.0,0.0212765957446808,4.400009677999999,1.1622037852875051,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_200_tips,114.0,0.2893401015228426,7.616118534700007,1.06935096959357,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_10_tips,2.0,0.1428571428571428,3.3656329292,1.319012627175142,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_100_tips,20.0,0.1030927835051546,4.742847789100001,0.8530250408468786,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_10_tips,0.0,0.0,0.5767572593,0.2641805738836462,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_100_tips,28.0,0.1443298969072164,7.068295572900005,1.4971469870784233,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_100_tips,58.0,0.2989690721649484,0.5416758716400009,0.0942287463443068,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
10_10_tips,0.0,0.0,1.533102371,0.8066416393003875,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
9_20_tips,12.0,0.3529411764705882,27.8978498089,8.219536702713839,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
8_200_tips,94.0,0.2385786802030456,12.381635874499988,1.6306758603153388,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_20_tips,2.0,0.0588235294117647,1.0647647426000002,0.4741173940019976,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_20_tips,0.0,0.0,9.8056061562,4.0797190524296845,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_10_tips,0.0,0.0,2.9811245249,1.4255361190079066,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
15_50_tips,60.0,0.6382978723404256,0.12675251496,0.0287051090130777,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_20_tips,12.0,0.3529411764705882,8.543383176,2.5667118872393715,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_10_tips,0.0,0.0,0.6617527852999998,0.3505923471988313,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_50_tips,70.0,0.7446808510638298,0.10716176878,0.025889585379335,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
4_20_tips,6.0,0.1764705882352941,3.703027271900001,1.721552317488188,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_200_tips,62.0,0.1573604060913705,4.809726651500001,0.5862728618036869,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
11_10_tips,0.0,0.0,1.0726930288,0.5399150752651485,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
3_20_tips,2.0,0.0588235294117647,5.212949889600001,1.8276247448422045,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_20_tips,4.0,0.1176470588235294,1.8572764729,0.8277501452674357,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_200_tips,38.0,0.0964467005076142,12.281866016699992,1.4916659685949,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
12_200_tips,46.0,0.116751269035533,7.483936372400004,0.9711074741017974,200,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
13_100_tips,48.0,0.2474226804123711,2.7943057497000026,0.6767602622934246,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
1_10_tips,0.0,0.0,1.2235216329,0.9282614067458368,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
17_50_tips,16.0,0.1702127659574468,1.1983723089999996,0.3120594574643073,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
2_50_tips,12.0,0.1276595744680851,14.308518789699995,3.150407984288248,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_20_tips,2.0,0.0588235294117647,5.7082540547,4.190798778066759,20,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_100_tips,12.0,0.0618556701030927,7.798778527399997,1.3636134976364047,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_50_tips,12.0,0.1276595744680851,16.8334345571,3.6691240979760966,50,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
14_10_tips,2.0,0.1428571428571428,2.0731223658,1.2438147378029356,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
18_10_tips,4.0,0.2857142857142857,5.006492218399999,2.942880955182018,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
16_10_tips,0.0,0.0,0.5442205683,0.3556439376666911,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
19_100_tips,18.0,0.0927835051546391,5.534095795,0.9126441651118432,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
5_10_tips,0.0,0.0,1.8229480774999995,1.1483560338101624,10,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
7_100_tips,38.0,0.1958762886597938,5.983073152400002,1.1571308294764036,100,,IQ-TREE,6593.369680404663,,2.0,300,Cherry,2026-09-18T12:00:34.094444
