id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,requested_trees_per_tip_size,allow_duplicate_sequences,successful_alignments_for_tip_size,combo_name,model,clock_rate,seq_length,tree_type,n_per_size,saved_at
3_20_tips,33.0,1.0,7.989072859999999,2.2219244295542966,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_20_tips,4.0,0.1176470588235294,0.52951267,0.2394540180821489,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_10_tips,2.0,0.1428571428571428,1.70737029,0.9785444277905604,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_20_tips,4.0,0.1176470588235294,2.00377403,0.6817821905842697,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_10_tips,2.0,0.1428571428571428,0.24197664,0.1293750095227653,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_50_tips,22.0,0.2340425531914893,1.5865832719999995,0.3845828092927846,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_50_tips,8.0,0.0851063829787234,3.2477947900000004,0.7121230590365195,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_50_tips,20.0,0.2127659574468085,0.6659677681999999,0.2017196829037146,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_50_tips,91.0,1.0,1.3225582477000002,0.2621626112685095,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_100_tips,192.0,1.0,3.9272513240000015,0.4782480410292038,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_10_tips,2.0,0.1428571428571428,0.65972518,0.2870489999373055,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_10_tips,4.0,0.2857142857142857,0.7792235999999999,0.3691783098813792,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_100_tips,192.0,1.0,6.007293169699999,0.6895902386164425,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_100_tips,192.0,1.0,11.695388779,1.2868674759609326,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_100_tips,193.0,1.0,32.99273807599999,4.263667254294597,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_20_tips,2.0,0.0588235294117647,1.77091981,0.6975052662150866,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_100_tips,24.0,0.1237113402061855,3.579111725,0.733843062883106,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_100_tips,193.0,1.0,10.96290248110001,2.0486315461093345,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_100_tips,34.0,0.1752577319587628,0.9749154083000005,0.1419265123673756,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_20_tips,4.0,0.1176470588235294,0.8908426960000001,0.3079520149875699,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_100_tips,20.0,0.1030927835051546,1.8891271,0.2970151419287478,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_50_tips,12.0,0.1276595744680851,1.2547726239,0.3131731964876321,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_10_tips,0.0,0.0,0.6570131599999999,0.352456990265925,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_100_tips,22.0,0.1134020618556701,3.438123931,0.6655988486421589,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_50_tips,8.0,0.0851063829787234,4.176359519999999,1.2595789062138474,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_100_tips,20.0,0.1030927835051546,16.26795828400001,3.2198502234451665,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_50_tips,6.0,0.0638297872340425,16.309698880000003,4.379021168921844,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_10_tips,0.0,0.0,10.2984652,4.424170082985762,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_10_tips,2.0,0.1428571428571428,10.37975312,5.002487053127265,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_50_tips,20.0,0.2127659574468085,0.4755363399999999,0.0999519079664562,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_100_tips,16.0,0.0824742268041237,4.338622070000003,1.1390542476544216,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_100_tips,193.0,1.0,0.6881382677699998,0.0813318602934485,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_100_tips,18.0,0.0927835051546391,5.245612321,1.0415926459089422,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_50_tips,18.0,0.1914893617021276,2.4618223370000014,1.4921633319634968,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_50_tips,12.0,0.1276595744680851,0.9824122189999998,0.3576780023847286,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_100_tips,24.0,0.1237113402061855,2.508422039,0.4354048335004818,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_20_tips,0.0,0.0,0.7398266600000001,0.3190029836393165,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_50_tips,14.0,0.1489361702127659,1.8193951799999997,0.4510654366951251,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_50_tips,32.0,0.3404255319148936,0.4523558736,0.0998322361235583,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_200_tips,391.0,1.0,34.2748101796,4.383835171688404,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_50_tips,87.0,1.0,0.4380226738999999,0.0841445348043488,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_200_tips,70.0,0.1776649746192893,4.124449322000002,0.5631443932110181,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_200_tips,379.0,1.0,1.7501150704799993,0.1646397130135349,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_200_tips,380.0,1.0,2.5098495569699995,0.2159006859849622,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_10_tips,2.0,0.1428571428571428,3.3038255000000003,1.7839665410584826,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_10_tips,6.0,0.4285714285714285,0.5305947200000002,0.2395150737072362,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_100_tips,173.0,1.0,0.2280436431199999,0.0358961621532598,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_100_tips,18.0,0.0927835051546391,3.950452179999999,0.741747257509098,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_50_tips,16.0,0.1702127659574468,3.27867201,0.8526077481303015,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_20_tips,0.0,0.0,0.91762783,0.4992832454871271,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_50_tips,14.0,0.1489361702127659,14.313513720000005,3.521837532116889,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_10_tips,0.0,0.0,0.59301405,0.4003968143039424,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_50_tips,14.0,0.1489361702127659,2.4915496043000003,0.7056787683010107,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_200_tips,392.0,1.0,7.304567818400007,0.781800590331168,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_10_tips,2.0,0.1428571428571428,0.8430532300000002,0.5324507462899851,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_10_tips,0.0,0.0,0.12214693,0.0758379012563487,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_100_tips,191.0,1.0,1.7960616079599994,0.2369348807218458,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_100_tips,34.0,0.1752577319587628,4.4322654233000005,0.9019150231961636,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_200_tips,56.0,0.1421319796954314,10.277959052999998,1.2669154506353348,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_100_tips,191.0,1.0,0.9158832285099996,0.1280078639417948,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_50_tips,90.0,1.0,0.1814865433,0.0370972444971929,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_10_tips,0.0,0.0,1.01928246,0.769328231201138,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_20_tips,22.0,0.6470588235294118,0.0377331199,0.0140432403954668,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_200_tips,64.0,0.1624365482233502,20.581242759,3.2864090297798243,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_20_tips,4.0,0.1176470588235294,4.81839994,2.360252504345644,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_50_tips,10.0,0.1063829787234042,10.278762269999998,2.410191299465679,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_200_tips,371.0,1.0,1.0756618764800003,0.1165454396264191,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_20_tips,4.0,0.1176470588235294,12.12237965,4.040497270719948,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_10_tips,2.0,0.1428571428571428,1.2638018800000002,0.5032664777047027,10,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_20_tips,10.0,0.2941176470588235,4.04099404,1.50901975073204,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_100_tips,22.0,0.1134020618556701,6.898294208400002,1.1438144209261474,100,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_50_tips,26.0,0.2765957446808511,8.409029355,2.550967731932467,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_200_tips,82.0,0.2081218274111675,8.467010700400001,1.7599625356417232,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_20_tips,0.0,0.0,4.2315762800000005,2.2443172305665797,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_20_tips,0.0,0.0,3.76836314,1.2939572721747197,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_50_tips,93.0,1.0,2.4303755110000003,0.3475907038279296,50,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_20_tips,6.0,0.1764705882352941,1.54867899,0.4681347557016602,20,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_200_tips,392.0,1.0,41.479678064000026,3.8089584329068686,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_200_tips,46.0,0.116751269035533,13.588211915999995,1.8869750831241563,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_200_tips,378.0,1.0,7.239511799853999,1.1069049646152145,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_200_tips,388.0,1.0,35.765233090590016,3.8092389895579712,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_200_tips,387.0,1.0,13.606578003899996,1.436921659071862,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_200_tips,390.0,1.0,10.610170085100002,1.0431272411811232,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_200_tips,48.0,0.1218274111675127,6.207273877199998,0.7960248080546984,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_200_tips,392.0,1.0,41.69091650240001,5.165015907817278,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_200_tips,58.0,0.1472081218274111,3.3463414175999984,0.420518917850393,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_200_tips,384.0,1.0,4.2410540218999975,0.4537890657289375,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_200_tips,386.0,1.0,7.492498791220002,0.6898204982465534,200,,FastME,3.7782905101776123,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_10_tips,0.0,0.0,0.5868269700000002,0.2693548163403266,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_10_tips,6.0,0.4285714285714285,1.8401676600000003,1.5001662788577423,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_10_tips,2.0,0.1428571428571428,2.75862318,1.7405973166541255,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_10_tips,0.0,0.0,0.68009966,0.3162186635053601,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_10_tips,0.0,0.0,0.49455124,0.2638315355181116,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
12_20_tips,4.0,0.1176470588235294,1.6484462500000003,0.5994727359124994,20,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_20_tips,4.0,0.1176470588235294,0.13373289,0.0381540458102348,20,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_20_tips,12.0,0.3529411764705882,0.2730624710000001,0.0977839946543065,20,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_20_tips,10.0,0.2941176470588235,0.0876093249199999,0.0292644438187885,20,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_10_tips,2.0,0.1428571428571428,3.6135534099999993,1.811661385095302,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_20_tips,0.0,0.0,0.5481657000000001,0.2429610733242891,20,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_50_tips,14.0,0.1489361702127659,1.2315002620000004,0.2447810880223664,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_50_tips,14.0,0.1489361702127659,0.432563045,0.0884958760797034,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_20_tips,0.0,0.0,1.44341263,0.4433095476327085,20,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_20_tips,2.0,0.0588235294117647,0.6335217560000002,0.1964017734464925,20,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_50_tips,22.0,0.2340425531914893,0.8631554581999998,0.3558565014294966,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
3_50_tips,14.0,0.1489361702127659,0.8015763939000002,0.1740174870369862,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_10_tips,0.0,0.0,0.33074383,0.1819822781336245,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
6_50_tips,8.0,0.0851063829787234,1.6695616,0.3609496623946775,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
19_100_tips,46.0,0.2371134020618556,0.7077613860000002,0.1056744459676032,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_10_tips,4.0,0.2857142857142857,6.6153046500000015,3.2222948951057515,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_100_tips,28.0,0.1443298969072164,1.566934229,0.2461245852026177,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
0_50_tips,6.0,0.0638297872340425,5.778656489999999,1.30830642204382,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
5_100_tips,26.0,0.134020618556701,2.195833751,0.3353126231501196,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_10_tips,0.0,0.0,6.54387777,2.8435276049575693,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_10_tips,2.0,0.1428571428571428,0.54592154,0.3140498072004489,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
1_10_tips,0.0,0.0,0.08649741,0.0440840285581331,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_100_tips,24.0,0.1237113402061855,5.326450466000003,0.98746480802967,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_20_tips,0.0,0.0,1.4264405000000002,0.4595347962979306,20,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_50_tips,32.0,0.3404255319148936,0.1989929377,0.0440137538820432,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_100_tips,14.0,0.0721649484536082,2.5295175000000008,0.4056453728835659,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_100_tips,92.0,0.4742268041237113,0.2866954854300001,0.0402364611678254,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
18_100_tips,16.0,0.0824742268041237,1.80707194,0.3004674276976051,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
8_50_tips,14.0,0.1489361702127659,1.2301643343,0.246090992887762,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
9_50_tips,16.0,0.1702127659574468,1.855407003,0.8726239946189212,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
13_100_tips,42.0,0.2164948453608247,0.9572699237000002,0.1409266880855004,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
15_200_tips,94.0,0.2385786802030456,6.213228355600001,1.0504342460232123,200,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_100_tips,48.0,0.2474226804123711,1.8098466909000008,0.4828689661500228,100,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
10_200_tips,108.0,0.2741116751269035,1.5035956244000013,0.1570612931208959,200,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
17_200_tips,58.0,0.1472081218274111,3.0994759739999984,0.3413513561916563,200,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
14_200_tips,186.0,0.4720812182741117,1.5928491957340003,0.2723519888523709,200,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
4_50_tips,14.0,0.1489361702127659,0.42338236,0.0906682587067841,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
7_200_tips,164.0,0.416243654822335,0.7877516249699998,0.0780940833558449,200,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
11_10_tips,4.0,0.2857142857142857,0.60510255,0.2902995906670274,10,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
2_50_tips,8.0,0.0851063829787234,0.6817234490000003,0.2036480337944941,50,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
16_200_tips,182.0,0.4619289340101523,0.5110051315399997,0.0524547364176208,200,,Phyloformer,414.35942220687866,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-20T02:22:10.608793
